Customer ID,Revenue,Orders,AOV,Purchase_Frequency,Lifespan,CLV
13867.0,1005.09,3,335.03000000000003,3,3,3015.2700000000004
13868.0,3192.54,2,1596.27,2,3,9577.619999999999
13869.0,7996.87,10,799.687,10,3,23990.61
13870.0,5712.08,15,380.80533333333335,15,3,17136.239999999998
13871.0,7885.85,17,463.8735294117647,17,3,23657.550000000003
13872.0,919.57,3,306.52333333333337,3,3,2758.7100000000005
13873.0,1038.92,8,129.865,8,3,3116.76
13874.0,2049.15,7,292.7357142857143,7,3,6147.450000000001
13875.0,4814.37,14,343.88357142857143,14,3,14443.11
13876.0,122.7,1,122.7,1,3,368.1
13877.0,449.68,3,149.89333333333335,3,3,1349.0400000000002
13878.0,2416.9,4,604.225,4,3,7250.700000000001
13879.0,395.5,1,395.5,1,3,1186.5
13880.0,4293.86,17,252.57999999999998,17,3,12881.579999999998
13881.0,45179.1,43,1050.6767441860466,43,3,135537.30000000002
13882.0,1191.13,5,238.22600000000003,5,3,3573.3900000000003
13883.0,6560.02,15,437.3346666666667,15,3,19680.06
13884.0,1825.03,10,182.503,10,3,5475.089999999999
13885.0,506.8,2,253.4,2,3,1520.4
13886.0,243.56,1,243.56,1,3,730.6800000000001
13887.0,349.55,1,349.55,1,3,1048.65
13888.0,2001.5900000000001,7,285.9414285714286,7,3,6004.770000000001
13889.0,1991.23,6,331.87166666666667,6,3,5973.6900000000005
13890.0,2927.38,14,209.09857142857143,14,3,8782.14
13891.0,859.21,3,286.40333333333336,3,3,2577.63
13892.0,1267.65,6,211.275,6,3,3802.9500000000003
13893.0,821.1,1,821.1,1,3,2463.3
13894.0,564.62,3,188.20666666666668,3,3,1693.8600000000001
13895.0,4008.52,6,668.0866666666667,6,3,12025.560000000001
13896.0,388.55,1,388.55,1,3,1165.65
13897.0,1160.72,3,386.9066666666667,3,3,3482.16
13898.0,686.4,2,343.2,2,3,2059.2
13899.0,388.52,2,194.26,2,3,1165.56
13900.0,1610.5900000000001,6,268.4316666666667,6,3,4831.77
13901.0,5676.34,15,378.42266666666666,15,3,17029.02
13902.0,34095.26,5,6819.052000000001,5,3,102285.78
13903.0,165.45000000000002,1,165.45000000000002,1,3,496.35
13904.0,332.64,2,166.32,2,3,997.92
13905.0,312.65,1,312.65,1,3,937.9499999999999
13906.0,42.0,1,42.0,1,3,126.0
13907.0,136.8,1,136.8,1,3,410.40000000000003
13908.0,2369.55,4,592.3875,4,3,7108.650000000001
13909.0,282.85,2,141.425,2,3,848.5500000000001
13911.0,4234.99,20,211.74949999999998,20,3,12704.97
13912.0,124.95,1,124.95,1,3,374.85
13913.0,42.22,1,42.22,1,3,126.66
13914.0,626.45,2,313.225,2,3,1879.3500000000001
13915.0,70.80000000000001,1,70.80000000000001,1,3,212.40000000000003
13916.0,1275.81,4,318.9525,4,3,3827.43
13917.0,272.04,2,136.02,2,3,816.1200000000001
13918.0,1212.8400000000001,2,606.4200000000001,2,3,3638.5200000000004
13919.0,1360.68,4,340.17,4,3,4082.04
13920.0,1774.68,4,443.67,4,3,5324.04
13921.0,730.7,4,182.675,4,3,2192.1000000000004
13922.0,865.2,3,288.40000000000003,3,3,2595.6000000000004
13923.0,351.13,1,351.13,1,3,1053.3899999999999
13924.0,1838.8500000000001,6,306.475,6,3,5516.55
13925.0,678.25,4,169.5625,4,3,2034.75
13926.0,223.85000000000002,1,223.85000000000002,1,3,671.5500000000001
13927.0,708.26,2,354.13,2,3,2124.7799999999997
13928.0,464.57,4,116.1425,4,3,1393.71
13929.0,3494.1,11,317.6454545454545,11,3,10482.3
13930.0,337.34,2,168.67,2,3,1012.02
13931.0,5257.38,11,477.94363636363636,11,3,15772.14
13932.0,307.4,1,307.4,1,3,922.1999999999999
13933.0,608.79,2,304.395,2,3,1826.37
13934.0,922.1,1,922.1,1,3,2766.3
13935.0,6116.92,3,2038.9733333333334,3,3,18350.760000000002
13936.0,939.6600000000001,3,313.22,3,3,2818.9800000000005
13937.0,880.13,2,440.065,2,3,2640.39
13938.0,71.66,1,71.66,1,3,214.98
13939.0,1560.96,7,222.99428571428572,7,3,4682.88
13940.0,839.14,4,209.785,4,3,2517.42
13941.0,10027.18,15,668.4786666666666,15,3,30081.54
13942.0,320.0,1,320.0,1,3,960.0
13943.0,246.54000000000002,1,246.54000000000002,1,3,739.6200000000001
13944.0,200.43,1,200.43,1,3,601.29
13945.0,854.1500000000001,2,427.07500000000005,2,3,2562.4500000000003
13946.0,1876.23,6,312.705,6,3,5628.6900000000005
13947.0,90.60000000000001,1,90.60000000000001,1,3,271.8
13948.0,548.76,4,137.19,4,3,1646.28
13949.0,2427.32,6,404.55333333333334,6,3,7281.960000000001
13950.0,745.0600000000001,4,186.26500000000001,4,3,2235.1800000000003
13951.0,674.45,3,224.8166666666667,3,3,2023.3500000000001
13952.0,12823.521,14,915.9657857142857,14,3,38470.563
13953.0,6640.68,12,553.39,12,3,19922.04
13954.0,439.92,2,219.96,2,3,1319.76
13955.0,544.0699999999999,3,181.35666666666665,3,3,1632.2099999999998
13956.0,1019.27,5,203.85399999999998,5,3,3057.81
13957.0,458.25,3,152.75,3,3,1374.75
13958.0,4709.2300000000005,8,588.6537500000001,8,3,14127.690000000002
13959.0,1064.77,6,177.46166666666667,6,3,3194.31
13960.0,230.22,2,115.11,2,3,690.66
13961.0,538.4,1,538.4,1,3,1615.1999999999998
13962.0,362.8,3,120.93333333333334,3,3,1088.4
13963.0,2860.57,17,168.26882352941178,17,3,8581.710000000001
13964.0,438.9,2,219.45,2,3,1316.6999999999998
13965.0,996.61,3,332.2033333333333,3,3,2989.83
13966.0,384.26,1,384.26,1,3,1152.78
13967.0,166.3,2,83.15,2,3,498.90000000000003
13968.0,123.66,1,123.66,1,3,370.98
13969.0,12973.460000000001,35,370.67028571428574,35,3,38920.380000000005
13970.0,846.55,2,423.275,2,3,2539.6499999999996
13971.0,4667.57,14,333.3978571428571,14,3,14002.71
13972.0,190.25,2,95.125,2,3,570.75
13973.0,264.7,1,264.7,1,3,794.0999999999999
13974.0,677.72,2,338.86,2,3,2033.16
13975.0,5256.4,12,438.0333333333333,12,3,15769.199999999999
13976.0,1192.3600000000001,4,298.09000000000003,4,3,3577.0800000000004
13977.0,519.8100000000001,1,519.8100000000001,1,3,1559.4300000000003
13978.0,196.79,2,98.395,2,3,590.37
13979.0,3379.93,7,482.84714285714284,7,3,10139.789999999999
13980.0,768.8199999999999,5,153.76399999999998,5,3,2306.46
13981.0,331.14,1,331.14,1,3,993.42
13982.0,3954.29,9,439.36555555555555,9,3,11862.869999999999
13983.0,6753.89,21,321.61380952380955,21,3,20261.670000000002
13984.0,1893.8,12,157.81666666666666,12,3,5681.4
13985.0,10020.86,22,455.49363636363637,22,3,30062.58
13986.0,320.46,1,320.46,1,3,961.3799999999999
13987.0,682.54,2,341.27,2,3,2047.62
13988.0,4757.8,8,594.725,8,3,14273.400000000001
13989.0,2026.06,5,405.212,5,3,6078.18
13990.0,311.3,1,311.3,1,3,933.9000000000001
13991.0,852.88,6,142.14666666666668,6,3,2558.6400000000003
13992.0,219.5,3,73.16666666666667,3,3,658.5
13993.0,6775.71,19,356.6163157894737,19,3,20327.13
13994.0,2274.14,6,379.0233333333333,6,3,6822.42
13995.0,3902.01,14,278.71500000000003,14,3,11706.03
13996.0,895.76,2,447.88,2,3,2687.2799999999997
13997.0,376.46,3,125.48666666666666,3,3,1129.3799999999999
13998.0,566.7,3,188.9,3,3,1700.1000000000001
13999.0,9502.26,29,327.6641379310345,29,3,28506.78
14000.0,2046.34,5,409.268,5,3,6139.0199999999995
14001.0,4228.85,9,469.87222222222226,9,3,12686.550000000001
14002.0,529.73,2,264.865,2,3,1589.19
14003.0,209.41,1,209.41,1,3,628.23
14004.0,6258.45,11,568.9499999999999,11,3,18775.35
14005.0,2874.72,5,574.944,5,3,8624.16
14006.0,2196.67,7,313.81,7,3,6590.01
14007.0,79.48,1,79.48,1,3,238.44
14008.0,509.04,1,509.04,1,3,1527.1200000000001
14009.0,1099.91,3,366.6366666666667,3,3,3299.7300000000005
14010.0,445.15,2,222.575,2,3,1335.4499999999998
14011.0,457.82,2,228.91,2,3,1373.46
14012.0,328.8,1,328.8,1,3,986.4000000000001
14013.0,1084.57,5,216.914,5,3,3253.71
14014.0,1948.21,3,649.4033333333333,3,3,5844.63
14015.0,917.34,1,917.34,1,3,2752.02
14016.0,11403.41,11,1036.6736363636364,11,3,34210.229999999996
14017.0,229.75,1,229.75,1,3,689.25
14018.0,367.15,1,367.15,1,3,1101.4499999999998
14019.0,1421.6100000000001,3,473.87000000000006,3,3,4264.83
14020.0,1249.01,4,312.2525,4,3,3747.0299999999997
14021.0,1716.58,7,245.22571428571428,7,3,5149.74
14022.0,792.15,2,396.075,2,3,2376.45
14023.0,584.07,2,292.035,2,3,1752.21
14024.0,645.74,3,215.24666666666667,3,3,1937.22
14025.0,4057.9,8,507.2375,8,3,12173.7
14026.0,713.11,2,356.555,2,3,2139.33
14027.0,104.82,1,104.82,1,3,314.46
14028.0,10396.5,3,3465.5,3,3,31189.5
14029.0,467.66,2,233.83,2,3,1402.98
14030.0,7521.8,20,376.09000000000003,20,3,22565.4
14031.0,39019.51,44,886.8070454545455,44,3,117058.53
14032.0,4546.41,16,284.150625,16,3,13639.23
14033.0,109.44,1,109.44,1,3,328.32
14034.0,648.89,3,216.29666666666665,3,3,1946.67
14035.0,2794.75,9,310.52777777777777,9,3,8384.25
14036.0,626.65,1,626.65,1,3,1879.9499999999998
14037.0,836.95,6,139.49166666666667,6,3,2510.8500000000004
14038.0,3069.88,5,613.976,5,3,9209.64
14039.0,267.28000000000003,2,133.64000000000001,2,3,801.8400000000001
14040.0,12523.81,35,357.82314285714284,35,3,37571.43
14041.0,141.41,1,141.41,1,3,424.23
14042.0,431.98,1,431.98,1,3,1295.94
14043.0,302.59999999999997,2,151.29999999999998,2,3,907.8
14044.0,3077.7,10,307.77,10,3,9233.099999999999
14045.0,10986.63,16,686.664375,16,3,32959.89
14046.0,154.99,1,154.99,1,3,464.97
14047.0,3968.11,14,283.43642857142856,14,3,11904.329999999998
14048.0,748.69,3,249.56333333333336,3,3,2246.07
14049.0,13023.4,13,1001.8,13,3,39070.2
14050.0,746.36,2,373.18,2,3,2239.08
14051.0,21770.98,37,588.4048648648649,37,3,65312.94
14052.0,466.66,2,233.33,2,3,1399.98
14053.0,572.3,4,143.075,4,3,1716.8999999999999
14054.0,92.46000000000001,1,92.46000000000001,1,3,277.38
14055.0,1520.96,3,506.9866666666667,3,3,4562.88
14056.0,8152.71,23,354.46565217391304,23,3,24458.13
14057.0,8346.66,22,379.39363636363635,22,3,25039.98
14058.0,469.19,2,234.595,2,3,1407.57
14059.0,183.6,1,183.6,1,3,550.8
14060.0,8898.24,30,296.608,30,3,26694.72
14061.0,917.4300000000001,3,305.81,3,3,2752.29
14062.0,25585.65,24,1066.0687500000001,24,3,76756.95000000001
14063.0,22710.2,9,2523.355555555556,9,3,68130.6
14064.0,3260.2400000000002,15,217.34933333333336,15,3,9780.720000000001
14065.0,891.02,3,297.00666666666666,3,3,2673.06
14066.0,152.55,1,152.55,1,3,457.65000000000003
14067.0,374.7,2,187.35,2,3,1124.1
14068.0,1516.72,4,379.18,4,3,4550.16
14069.0,225.81,2,112.905,2,3,677.4300000000001
14070.0,321.6,1,321.6,1,3,964.8000000000001
14071.0,1437.57,8,179.69625,8,3,4312.71
14072.0,390.85,1,390.85,1,3,1172.5500000000002
14073.0,151.04,1,151.04,1,3,453.12
14074.0,219.4,1,219.4,1,3,658.2
14075.0,1734.87,6,289.145,6,3,5204.61
14076.0,118.67,1,118.67,1,3,356.01
14077.0,615.08,6,102.51333333333334,6,3,1845.2400000000002
14078.0,1553.47,9,172.60777777777778,9,3,4660.41
14079.0,618.73,2,309.365,2,3,1856.19
14080.0,1115.68,5,223.13600000000002,5,3,3347.04
14081.0,4867.57,10,486.75699999999995,10,3,14602.71
14082.0,413.36,2,206.68,2,3,1240.08
14083.0,1082.19,11,98.3809090909091,11,3,3246.57
14084.0,150.5,1,150.5,1,3,451.5
14085.0,9720.67,33,294.5657575757576,33,3,29162.010000000002
14086.0,39.95,1,39.95,1,3,119.85000000000001
14087.0,829.47,3,276.49,3,3,2488.41
14088.0,64036.8,16,4002.3,16,3,192110.40000000002
14089.0,158.75,1,158.75,1,3,476.25
14090.0,76.32000000000001,1,76.32000000000001,1,3,228.96000000000004
14091.0,9530.08,2,4765.04,2,3,28590.239999999998
14092.0,7229.45,24,301.2270833333333,24,3,21688.35
14093.0,433.86,1,433.86,1,3,1301.58
14094.0,311.77,1,311.77,1,3,935.31
14095.0,2.95,1,2.95,1,3,8.850000000000001
14096.0,65164.79,17,3833.2229411764706,17,3,195494.37
14097.0,422.86,2,211.43,2,3,1268.58
14098.0,147.35,1,147.35,1,3,442.04999999999995
14099.0,5750.91,20,287.5455,20,3,17252.73
14100.0,191.95,1,191.95,1,3,575.8499999999999
14101.0,9961.93,13,766.3023076923077,13,3,29885.79
14102.0,1105.8799999999999,5,221.176,5,3,3317.6399999999994
14104.0,743.53,5,148.706,5,3,2230.59
14105.0,5988.83,5,1197.766,5,3,17966.489999999998
14106.0,214.8,1,214.8,1,3,644.4000000000001
14107.0,4877.3,11,443.39090909090913,11,3,14631.900000000001
14108.0,1044.96,4,261.24,4,3,3134.88
14109.0,144.2,1,144.2,1,3,432.59999999999997
14110.0,12987.95,33,393.57424242424247,33,3,38963.850000000006
14111.0,692.85,4,173.2125,4,3,2078.55
14112.0,5834.59,13,448.8146153846154,13,3,17503.77
14113.0,7092.610000000001,16,443.28812500000004,16,3,21277.83
14114.0,1364.09,7,194.86999999999998,7,3,4092.2699999999995
14115.0,622.67,2,311.335,2,3,1868.0099999999998
14116.0,1382.74,5,276.548,5,3,4148.22
14117.0,90.0,1,90.0,1,3,270.0
14118.0,458.45,1,458.45,1,3,1375.35
14119.0,183.37,2,91.685,2,3,550.11
14121.0,2780.15,4,695.0375,4,3,8340.45
14122.0,362.42,3,120.80666666666667,3,3,1087.26
14123.0,436.18,1,436.18,1,3,1308.54
14124.0,419.58,1,419.58,1,3,1258.74
14125.0,2720.63,3,906.8766666666667,3,3,8161.89
14126.0,1172.46,4,293.115,4,3,3517.38
14127.0,1900.0800000000002,6,316.68,6,3,5700.24
14128.0,924.21,3,308.07,3,3,2772.63
14129.0,2591.34,9,287.9266666666667,9,3,7774.02
14130.0,1858.77,4,464.6925,4,3,5576.3099999999995
14131.0,168.22,1,168.22,1,3,504.65999999999997
14132.0,3586.03,11,326.00272727272727,11,3,10758.09
14133.0,911.14,4,227.785,4,3,2733.42
14134.0,11123.35,15,741.5566666666667,15,3,33370.05
14135.0,8839.67,24,368.31958333333336,24,3,26519.010000000002
14136.0,1570.81,5,314.162,5,3,4712.43
14137.0,332.7,1,332.7,1,3,998.0999999999999
14138.0,965.88,2,482.94,2,3,2897.64
14139.0,1086.8,4,271.7,4,3,3260.3999999999996
14140.0,935.05,2,467.525,2,3,2805.1499999999996
14141.0,915.13,4,228.7825,4,3,2745.39
14142.0,671.34,2,335.67,2,3,2014.02
14143.0,115.8,1,115.8,1,3,347.4
14144.0,30.6,1,30.6,1,3,91.80000000000001
14145.0,7600.05,7,1085.7214285714285,7,3,22800.149999999998
14146.0,9450.3,12,787.525,12,3,28350.899999999998
14147.0,2590.2,9,287.79999999999995,9,3,7770.599999999999
14148.0,466.29,2,233.145,2,3,1398.8700000000001
14149.0,446.62,1,446.62,1,3,1339.8600000000001
14150.0,658.64,2,329.32,2,3,1975.92
14151.0,679.45,2,339.725,2,3,2038.3500000000001
14152.0,1997.3400000000001,7,285.3342857142857,7,3,5992.02
14153.0,233.39999999999998,1,233.39999999999998,1,3,700.1999999999999
14154.0,6460.7,8,807.5875,8,3,19382.1
14155.0,118.75,1,118.75,1,3,356.25
14156.0,313437.62,156,2009.2155128205127,156,3,940312.86
14157.0,978.69,5,195.738,5,3,2936.07
14158.0,507.65999999999997,1,507.65999999999997,1,3,1522.98
14159.0,7860.8,20,393.04,20,3,23582.4
14160.0,8421.47,7,1203.0671428571427,7,3,25264.409999999996
14161.0,2996.93,7,428.1328571428571,7,3,8990.789999999999
14162.0,289.36,2,144.68,2,3,868.08
14163.0,2594.62,5,518.924,5,3,7783.86
14164.0,1631.77,2,815.885,2,3,4895.3099999999995
14165.0,120.44,1,120.44,1,3,361.32
14166.0,251.15,2,125.575,2,3,753.45
14167.0,1274.29,8,159.28625,8,3,3822.87
14168.0,370.45,2,185.225,2,3,1111.35
14169.0,621.51,2,310.755,2,3,1864.53
14170.0,570.18,3,190.05999999999997,3,3,1710.54
14171.0,498.79,2,249.395,2,3,1496.3700000000001
14172.0,369.02,3,123.00666666666666,3,3,1107.06
14173.0,586.0,6,97.66666666666667,6,3,1758.0
14174.0,134.46,1,134.46,1,3,403.38
14175.0,7678.88,8,959.86,8,3,23036.64
14176.0,756.46,5,151.292,5,3,2269.38
14177.0,2209.69,13,169.97615384615386,13,3,6629.07
14178.0,1600.26,7,228.60857142857142,7,3,4800.78
14179.0,701.57,2,350.785,2,3,2104.71
14180.0,6117.5,33,185.37878787878788,33,3,18352.5
14181.0,308.35,2,154.175,2,3,925.0500000000001
14182.0,678.77,4,169.6925,4,3,2036.31
14183.0,278.34000000000003,2,139.17000000000002,2,3,835.0200000000001
14184.0,452.89,1,452.89,1,3,1358.67
14185.0,197.65,1,197.65,1,3,592.95
14186.0,1550.63,5,310.12600000000003,5,3,4651.89
14187.0,123.5,1,123.5,1,3,370.5
14188.0,2054.36,6,342.3933333333334,6,3,6163.08
14189.0,5503.150000000001,16,343.94687500000003,16,3,16509.45
14190.0,79.9,1,79.9,1,3,239.70000000000002
14191.0,4817.66,15,321.1773333333333,15,3,14452.98
14192.0,293.74,1,293.74,1,3,881.22
14193.0,1210.19,3,403.3966666666667,3,3,3630.57
14194.0,18670.59,36,518.6275,36,3,56011.77000000001
14195.0,2615.6,6,435.93333333333334,6,3,7846.799999999999
14196.0,335.52,1,335.52,1,3,1006.56
14197.0,390.05,1,390.05,1,3,1170.15
14198.0,1569.73,9,174.41444444444446,9,3,4709.1900000000005
14199.0,1091.7,4,272.925,4,3,3275.1000000000004
14200.0,379.2,1,379.2,1,3,1137.6
14201.0,1193.54,10,119.354,10,3,3580.62
14202.0,847.76,3,282.58666666666664,3,3,2543.2799999999997
14203.0,339.34,1,339.34,1,3,1018.02
14204.0,1024.83,4,256.2075,4,3,3074.49
14205.0,2414.2,9,268.2444444444444,9,3,7242.599999999999
14206.0,1185.01,3,395.00333333333333,3,3,3555.0299999999997
14207.0,157.8,1,157.8,1,3,473.40000000000003
14208.0,567.05,2,283.525,2,3,1701.1499999999999
14209.0,4993.27,15,332.8846666666667,15,3,14979.810000000001
14210.0,5556.570000000001,16,347.28562500000004,16,3,16669.710000000003
14211.0,4402.29,18,244.57166666666666,18,3,13206.869999999999
14212.0,2190.14,2,1095.07,2,3,6570.42
14213.0,1192.2,1,1192.2,1,3,3576.6000000000004
14214.0,1004.38,5,200.876,5,3,3013.14
14215.0,3250.33,9,361.1477777777778,9,3,9750.99
14216.0,2150.04,5,430.008,5,3,6450.12
14217.0,3298.59,23,143.41695652173914,23,3,9895.77
14218.0,169.48000000000002,1,169.48000000000002,1,3,508.44000000000005
14219.0,633.83,3,211.27666666666667,3,3,1901.4900000000002
14220.0,1515.0,4,378.75,4,3,4545.0
14221.0,6517.49,17,383.38176470588235,17,3,19552.47
14222.0,683.17,1,683.17,1,3,2049.5099999999998
14223.0,991.13,3,330.37666666666667,3,3,2973.39
14224.0,1841.71,9,204.63444444444445,9,3,5525.13
14225.0,2031.07,4,507.7675,4,3,6093.21
14226.0,2985.13,6,497.5216666666667,6,3,8955.39
14227.0,6368.71,15,424.5806666666667,15,3,19106.13
14228.0,745.5,3,248.5,3,3,2236.5
14229.0,2594.04,7,370.57714285714286,7,3,7782.12
14230.0,979.8000000000001,3,326.6,3,3,2939.4
14231.0,1235.6200000000001,4,308.90500000000003,4,3,3706.8600000000006
14232.0,2048.07,5,409.61400000000003,5,3,6144.210000000001
14233.0,2904.27,7,414.8957142857143,7,3,8712.81
14234.0,754.12,4,188.53,4,3,2262.36
14235.0,4717.99,9,524.2211111111111,9,3,14153.97
14236.0,1555.34,5,311.068,5,3,4666.0199999999995
14237.0,471.14,2,235.57,2,3,1413.42
14238.0,434.23,3,144.74333333333334,3,3,1302.69
14239.0,4263.17,21,203.00809523809525,21,3,12789.51
14240.0,1247.49,3,415.83,3,3,3742.4700000000003
14241.0,333.7,2,166.85,2,3,1001.0999999999999
14242.0,280.55,2,140.275,2,3,841.6500000000001
14243.0,7217.75,17,424.5735294117647,17,3,21653.25
14244.0,366.41999999999996,1,366.41999999999996,1,3,1099.2599999999998
14245.0,1693.45,2,846.725,2,3,5080.35
14246.0,1474.06,3,491.3533333333333,3,3,4422.18
14247.0,753.56,5,150.712,5,3,2260.68
14248.0,1032.95,3,344.31666666666666,3,3,3098.8500000000004
14249.0,5400.461,12,450.0384166666667,12,3,16201.383000000002
14250.0,1904.05,3,634.6833333333333,3,3,5712.15
14251.0,2879.7000000000003,5,575.94,5,3,8639.1
14252.0,350.99,1,350.99,1,3,1052.97
14253.0,363.40000000000003,2,181.70000000000002,2,3,1090.2
14254.0,601.03,1,601.03,1,3,1803.09
14255.0,1000.63,1,1000.63,1,3,3001.89
14256.0,2460.79,5,492.158,5,3,7382.37
14257.0,5954.45,9,661.6055555555555,9,3,17863.35
14258.0,32051.34,25,1282.0536,25,3,96154.02
14259.0,120.0,1,120.0,1,3,360.0
14260.0,824.28,3,274.76,3,3,2472.84
14261.0,1163.45,2,581.725,2,3,3490.3500000000004
14262.0,2618.23,8,327.27875,8,3,7854.6900000000005
14263.0,322.93,1,322.93,1,3,968.79
14264.0,1517.3600000000001,6,252.89333333333335,6,3,4552.08
14265.0,1373.35,4,343.3375,4,3,4120.049999999999
14266.0,40.56,1,40.56,1,3,121.68
14267.0,1516.24,3,505.41333333333336,3,3,4548.72
14268.0,354.85,1,354.85,1,3,1064.5500000000002
14269.0,295.73,1,295.73,1,3,887.19
14270.0,492.65000000000003,1,492.65000000000003,1,3,1477.95
14271.0,214.18,2,107.09,2,3,642.54
14272.0,920.81,4,230.2025,4,3,2762.43
14273.0,559.97,4,139.9925,4,3,1679.91
14274.0,256.6,1,256.6,1,3,769.8000000000001
14275.0,1189.3799999999999,6,198.23,6,3,3568.1399999999994
14276.0,2102.68,7,300.3828571428571,7,3,6308.039999999999
14277.0,17197.61,9,1910.8455555555556,9,3,51592.83
14278.0,205.83,1,205.83,1,3,617.49
14279.0,191.86,2,95.93,2,3,575.58
14280.0,134.04,1,134.04,1,3,402.12
14281.0,245.15,1,245.15,1,3,735.45
14282.0,7250.76,25,290.0304,25,3,21752.28
14283.0,628.44,4,157.11,4,3,1885.3200000000002
14284.0,1299.65,3,433.2166666666667,3,3,3898.9500000000003
14285.0,3284.42,8,410.5525,8,3,9853.26
14286.0,8479.76,7,1211.3942857142858,7,3,25439.28
14287.0,176.63,3,58.876666666666665,3,3,529.89
14288.0,426.6,1,426.6,1,3,1279.8000000000002
14289.0,911.26,6,151.87666666666667,6,3,2733.7799999999997
14290.0,4516.56,8,564.57,8,3,13549.68
14291.0,7904.1,23,343.6565217391304,23,3,23712.3
14292.0,9226.25,16,576.640625,16,3,27678.75
14293.0,2903.01,9,322.5566666666667,9,3,8709.03
14294.0,375.34000000000003,1,375.34000000000003,1,3,1126.02
14295.0,2362.91,5,472.582,5,3,7088.73
14296.0,456.4,2,228.2,2,3,1369.1999999999998
14297.0,1305.33,4,326.3325,4,3,3915.99
14298.0,91194.49,82,1112.1279268292683,82,3,273583.47000000003
14299.0,14070.25,27,521.1203703703703,27,3,42210.74999999999
14300.0,43.2,1,43.2,1,3,129.60000000000002
14301.0,1992.18,4,498.045,4,3,5976.54
14302.0,742.9000000000001,3,247.63333333333335,3,3,2228.7000000000003
14303.0,277.94,2,138.97,2,3,833.8199999999999
14304.0,1725.01,3,575.0033333333333,3,3,5175.03
14305.0,1858.96,3,619.6533333333333,3,3,5576.88
14306.0,3151.4,6,525.2333333333333,6,3,9454.2
14307.0,4287.92,10,428.79200000000003,10,3,12863.76
14308.0,1147.02,2,573.51,2,3,3441.06
14309.0,3780.81,11,343.71,11,3,11342.43
14310.0,492.1,1,492.1,1,3,1476.3000000000002
14311.0,516.45,2,258.225,2,3,1549.3500000000001
14312.0,3090.29,11,280.93545454545455,11,3,9270.869999999999
14314.0,229.79999999999998,2,114.89999999999999,2,3,689.4
14315.0,3197.82,8,399.7275,8,3,9593.460000000001
14316.0,1370.34,5,274.068,5,3,4111.0199999999995
14317.0,508.58,1,508.58,1,3,1525.74
14318.0,158.02,1,158.02,1,3,474.06000000000006
14319.0,494.85,1,494.85,1,3,1484.5500000000002
14320.0,1346.75,5,269.35,5,3,4040.25
14321.0,2218.06,7,316.86571428571426,7,3,6654.18
14322.0,474.1,4,118.525,4,3,1422.3000000000002
14323.0,605.0600000000001,2,302.53000000000003,2,3,1815.1800000000003
14324.0,701.61,2,350.805,2,3,2104.83
14325.0,245.48000000000002,1,245.48000000000002,1,3,736.44
14326.0,940.98,3,313.66,3,3,2822.94
14327.0,1894.93,6,315.82166666666666,6,3,5684.789999999999
14328.0,445.05,1,445.05,1,3,1335.15
14329.0,9887.62,15,659.1746666666667,15,3,29662.86
14330.0,200.63,1,200.63,1,3,601.89
14331.0,462.66,2,231.33,2,3,1387.98
14332.0,1917.41,5,383.482,5,3,5752.2300000000005
14333.0,415.2,1,415.2,1,3,1245.6
14334.0,4318.4800000000005,12,359.8733333333334,12,3,12955.440000000002
14335.0,454.86,2,227.43,2,3,1364.58
14336.0,1614.91,4,403.7275,4,3,4844.7300000000005
14338.0,928.1,3,309.3666666666667,3,3,2784.3
14339.0,620.27,2,310.135,2,3,1860.81
14340.0,134.7,1,134.7,1,3,404.09999999999997
14341.0,4452.02,18,247.33444444444447,18,3,13356.060000000001
14342.0,918.44,6,153.07333333333335,6,3,2755.32
14343.0,1079.66,4,269.915,4,3,3238.9800000000005
14344.0,2993.05,20,149.6525,20,3,8979.150000000001
14345.0,108.98,1,108.98,1,3,326.94
14346.0,2315.75,5,463.15,5,3,6947.25
14347.0,82.60000000000001,1,82.60000000000001,1,3,247.8
14348.0,409.57,1,409.57,1,3,1228.71
14349.0,133.5,1,133.5,1,3,400.5
14350.0,972.03,3,324.01,3,3,2916.09
14351.0,51.0,1,51.0,1,3,153.0
14352.0,1078.96,4,269.74,4,3,3236.88
14353.0,376.5,3,125.5,3,3,1129.5
14354.0,163.62,2,81.81,2,3,490.86
14355.0,840.0500000000001,3,280.0166666666667,3,3,2520.1500000000005
14356.0,701.23,2,350.615,2,3,2103.69
14357.0,225.12,1,225.12,1,3,675.36
14358.0,400.06,2,200.03,2,3,1200.18
14359.0,912.1800000000001,3,304.06,3,3,2736.54
14360.0,2118.03,4,529.5075,4,3,6354.09
14361.0,214.71,1,214.71,1,3,644.13
14362.0,151.5,1,151.5,1,3,454.5
14363.0,227.47000000000003,2,113.73500000000001,2,3,682.4100000000001
14364.0,3717.35,8,464.66875,8,3,11152.05
14365.0,634.68,2,317.34,2,3,1904.04
14366.0,136.0,1,136.0,1,3,408.0
14367.0,9227.82,16,576.73875,16,3,27683.46
14368.0,155.0,1,155.0,1,3,465.0
14369.0,469.13,2,234.565,2,3,1407.3899999999999
14370.0,1175.78,6,195.96333333333334,6,3,3527.34
14371.0,100.5,1,100.5,1,3,301.5
14372.0,860.08,2,430.04,2,3,2580.2400000000002
14373.0,76.55,1,76.55,1,3,229.64999999999998
14374.0,108.0,1,108.0,1,3,324.0
14375.0,1106.82,3,368.94,3,3,3320.46
